 

stn;time;gre000z0
STG;202105140100;0
STG;202105140110;0
STG;202105140120;0
STG;202105140130;0
STG;202105140140;0
STG;202105140150;0
STG;202105140200;0
STG;202105140210;0
STG;202105140220;0
STG;202105140230;0
STG;202105140240;0
STG;202105140250;0
STG;202105140300;0
STG;202105140310;0
STG;202105140320;0
STG;202105140330;0
STG;202105140340;0
STG;202105140350;0
STG;202105140400;3
STG;202105140410;11
STG;202105140420;15
STG;202105140430;50
STG;202105140440;82
STG;202105140450;109
STG;202105140500;145
STG;202105140510;205
STG;202105140520;219
STG;202105140530;162
STG;202105140540;259
STG;202105140550;304
STG;202105140600;376
STG;202105140610;234
STG;202105140620;412
STG;202105140630;390
STG;202105140640;447
STG;202105140650;476
STG;202105140700;506
STG;202105140710;535
STG;202105140720;565
STG;202105140730;597
STG;202105140740;627
STG;202105140750;658
STG;202105140800;637
STG;202105140810;703
STG;202105140820;720
STG;202105140830;754
STG;202105140840;790
STG;202105140850;807
STG;202105140900;826
STG;202105140910;845
STG;202105140920;869
STG;202105140930;895
STG;202105140940;942
STG;202105140950;755
STG;202105141000;217
STG;202105141010;207
STG;202105141020;1000
STG;202105141030;361
STG;202105141040;282
STG;202105141050;677
STG;202105141100;1022
STG;202105141110;1030
STG;202105141120;1029
STG;202105141130;357
STG;202105141140;250
STG;202105141150;893
STG;202105141200;554
STG;202105141210;533
STG;202105141220;1098
STG;202105141230;1070
STG;202105141240;697
STG;202105141250;673
STG;202105141300;955
STG;202105141310;936
STG;202105141320;837
STG;202105141330;917
STG;202105141340;694
STG;202105141350;415
STG;202105141400;322
STG;202105141410;675
STG;202105141420;225
STG;202105141430;770
STG;202105141440;161
STG;202105141450;477
STG;202105141500;673
STG;202105141510;624
STG;202105141520;583
STG;202105141530;559
STG;202105141540;537
STG;202105141550;236
STG;202105141600;277
STG;202105141610;232
STG;202105141620;86
STG;202105141630;68
STG;202105141640;37
STG;202105141650;15
STG;202105141700;0
STG;202105141710;0
STG;202105141720;0
STG;202105141730;1
STG;202105141740;2
STG;202105141750;1
STG;202105141800;2
STG;202105141810;4
STG;202105141820;8
STG;202105141830;8
STG;202105141840;5
STG;202105141850;2
STG;202105141900;0
STG;202105141910;0
STG;202105141920;0
STG;202105141930;0
STG;202105141940;0
STG;202105141950;0
STG;202105142000;0
STG;202105142010;0
STG;202105142020;0
STG;202105142030;0
STG;202105142040;0
STG;202105142050;0
STG;202105142100;0
STG;202105142110;0
STG;202105142120;0
STG;202105142130;0
STG;202105142140;0
STG;202105142150;0
STG;202105142200;0
STG;202105142210;0
STG;202105142220;0
STG;202105142230;0
STG;202105142240;0
STG;202105142250;0
STG;202105142300;0
STG;202105142310;0
STG;202105142320;0
STG;202105142330;0
STG;202105142340;0
STG;202105142350;0
STG;202105150000;0
STG;202105150010;0
STG;202105150020;0
STG;202105150030;0
STG;202105150040;0
STG;202105150050;0
STG;202105150100;0
STG;202105150110;0
STG;202105150120;0
STG;202105150130;0
STG;202105150140;0
STG;202105150150;0
STG;202105150200;0
STG;202105150210;0
STG;202105150220;0
STG;202105150230;0
STG;202105150240;0
STG;202105150250;0
STG;202105150300;0
STG;202105150310;0
STG;202105150320;0
STG;202105150330;0
STG;202105150340;0
STG;202105150350;0
STG;202105150400;1
STG;202105150410;5
STG;202105150420;14
STG;202105150430;19
STG;202105150440;38
STG;202105150450;64
STG;202105150500;69
STG;202105150510;160
STG;202105150520;201
STG;202105150530;233
STG;202105150540;279
STG;202105150550;360
STG;202105150600;284
STG;202105150610;287
STG;202105150620;318
STG;202105150630;358
STG;202105150640;484
STG;202105150650;287
STG;202105150700;346
STG;202105150710;568
STG;202105150720;575
STG;202105150730;612
STG;202105150740;630
STG;202105150750;659
STG;202105150800;680
STG;202105150810;693
STG;202105150820;715
STG;202105150830;734
STG;202105150840;822
STG;202105150850;908
STG;202105150900;684
STG;202105150910;483
STG;202105150920;470
STG;202105150930;425
STG;202105150940;619
STG;202105150950;317
STG;202105151000;431
STG;202105151010;449
STG;202105151020;576
STG;202105151030;783
STG;202105151040;465
STG;202105151050;711
STG;202105151100;493
STG;202105151110;806
STG;202105151120;778
STG;202105151130;569
STG;202105151140;629
STG;202105151150;465
STG;202105151200;694
STG;202105151210;329
STG;202105151220;327
STG;202105151230;248
STG;202105151240;165
STG;202105151250;180
STG;202105151300;217
STG;202105151310;279
STG;202105151320;342
STG;202105151330;302
STG;202105151340;283
STG;202105151350;243
STG;202105151400;179
STG;202105151410;177
STG;202105151420;167
STG;202105151430;120
STG;202105151440;110
STG;202105151450;112
STG;202105151500;105
STG;202105151510;116
STG;202105151520;103
STG;202105151530;107
STG;202105151540;79
STG;202105151550;65
STG;202105151600;51
STG;202105151610;47
STG;202105151620;50
STG;202105151630;46
STG;202105151640;29
STG;202105151650;18
STG;202105151700;5
STG;202105151710;12
STG;202105151720;17
STG;202105151730;12
STG;202105151740;10
STG;202105151750;4
STG;202105151800;1
STG;202105151810;1
STG;202105151820;0
STG;202105151830;5
STG;202105151840;0
STG;202105151850;0
STG;202105151900;0
STG;202105151910;0
STG;202105151920;0
STG;202105151930;0
STG;202105151940;0
STG;202105151950;0
STG;202105152000;0
STG;202105152010;0
STG;202105152020;0
STG;202105152030;0
STG;202105152040;0
STG;202105152050;0
STG;202105152100;0
STG;202105152110;0
STG;202105152120;0
STG;202105152130;0
STG;202105152140;0
STG;202105152150;0
STG;202105152200;0
STG;202105152210;0
STG;202105152220;0
STG;202105152230;0
STG;202105152240;0
STG;202105152250;0
STG;202105152300;0
STG;202105152310;0
STG;202105152320;0
STG;202105152330;0
STG;202105152340;0
STG;202105152350;0
STG;202105160000;0
STG;202105160010;0
STG;202105160020;0
STG;202105160030;0
STG;202105160040;0
STG;202105160050;0
STG;202105160100;0
STG;202105160110;0
STG;202105160120;0
STG;202105160130;0
STG;202105160140;0
STG;202105160150;0
STG;202105160200;0
STG;202105160210;0
STG;202105160220;0
STG;202105160230;0
STG;202105160240;0
STG;202105160250;0
STG;202105160300;0
STG;202105160310;0
STG;202105160320;0
STG;202105160330;0
STG;202105160340;0
STG;202105160350;0
STG;202105160400;6
STG;202105160410;20
STG;202105160420;20
STG;202105160430;35
STG;202105160440;85
STG;202105160450;112
STG;202105160500;140
STG;202105160510;168
STG;202105160520;198
STG;202105160530;230
STG;202105160540;265
STG;202105160550;263
STG;202105160600;373
STG;202105160610;242
STG;202105160620;328
STG;202105160630;341
STG;202105160640;323
STG;202105160650;377
STG;202105160700;250
STG;202105160710;367
STG;202105160720;358
STG;202105160730;478
STG;202105160740;360
STG;202105160750;391
STG;202105160800;434
STG;202105160810;499
STG;202105160820;410
STG;202105160830;530
STG;202105160840;586
STG;202105160850;546
STG;202105160900;769
STG;202105160910;880
STG;202105160920;683
STG;202105160930;620
STG;202105160940;735
STG;202105160950;435
STG;202105161000;408
STG;202105161010;409
STG;202105161020;396
STG;202105161030;406
STG;202105161040;350
STG;202105161050;474
STG;202105161100;515
STG;202105161110;270
STG;202105161120;263
STG;202105161130;185
STG;202105161140;115
STG;202105161150;80
STG;202105161200;109
STG;202105161210;143
STG;202105161220;173
STG;202105161230;209
STG;202105161240;585
STG;202105161250;856
STG;202105161300;492
STG;202105161310;454
STG;202105161320;171
STG;202105161330;177
STG;202105161340;205
STG;202105161350;213
STG;202105161400;240
STG;202105161410;100
STG;202105161420;25
STG;202105161430;15
STG;202105161440;37
STG;202105161450;28
STG;202105161500;53
STG;202105161510;72
STG;202105161520;48
STG;202105161530;23
STG;202105161540;66
STG;202105161550;67
STG;202105161600;77
STG;202105161610;126
STG;202105161620;113
STG;202105161630;60
STG;202105161640;80
STG;202105161650;96
STG;202105161700;82
STG;202105161710;121
STG;202105161720;78
STG;202105161730;87
STG;202105161740;81
STG;202105161750;70
STG;202105161800;40
STG;202105161810;24
STG;202105161820;17
STG;202105161830;9
STG;202105161840;15
STG;202105161850;6
STG;202105161900;0
STG;202105161910;0
STG;202105161920;0
STG;202105161930;0
STG;202105161940;0
STG;202105161950;0
STG;202105162000;0
STG;202105162010;0
STG;202105162020;0
STG;202105162030;0
STG;202105162040;0
STG;202105162050;0
STG;202105162100;0
STG;202105162110;0
STG;202105162120;0
STG;202105162130;0
STG;202105162140;0
STG;202105162150;0
STG;202105162200;0
STG;202105162210;0
STG;202105162220;0
STG;202105162230;0
STG;202105162240;0
STG;202105162250;0
STG;202105162300;0
STG;202105162310;0
STG;202105162320;0
STG;202105162330;0
STG;202105162340;0
STG;202105162350;0
STG;202105170000;0
STG;202105170010;0
STG;202105170020;0
STG;202105170030;0
STG;202105170040;0
STG;202105170050;0
STG;202105170100;0
STG;202105170110;0
STG;202105170120;0
STG;202105170130;0
STG;202105170140;0
STG;202105170150;0
STG;202105170200;0
STG;202105170210;0
STG;202105170220;0
STG;202105170230;0
STG;202105170240;0
STG;202105170250;0
STG;202105170300;0
STG;202105170310;0
STG;202105170320;0
STG;202105170330;0
STG;202105170340;0
STG;202105170350;0
STG;202105170400;6
STG;202105170410;13
STG;202105170420;15
STG;202105170430;31
STG;202105170440;22
STG;202105170450;24
STG;202105170500;46
STG;202105170510;40
STG;202105170520;20
STG;202105170530;27
STG;202105170540;37
STG;202105170550;37
STG;202105170600;82
STG;202105170610;155
STG;202105170620;137
STG;202105170630;288
STG;202105170640;163
STG;202105170650;288
STG;202105170700;223
STG;202105170710;141
STG;202105170720;265
STG;202105170730;622
STG;202105170740;529
STG;202105170750;489
STG;202105170800;463
STG;202105170810;226
STG;202105170820;102
STG;202105170830;137
STG;202105170840;283
STG;202105170850;274
STG;202105170900;362
STG;202105170910;490
STG;202105170920;345
STG;202105170930;482
STG;202105170940;453
STG;202105170950;316
STG;202105171000;306
STG;202105171010;376
STG;202105171020;434
STG;202105171030;333
STG;202105171040;214
STG;202105171050;336
STG;202105171100;513
STG;202105171110;310
STG;202105171120;333
STG;202105171130;358
STG;202105171140;572
STG;202105171150;448
STG;202105171200;291
STG;202105171210;366
STG;202105171220;850
STG;202105171230;503
STG;202105171240;256
STG;202105171250;555
STG;202105171300;534
STG;202105171310;122
STG;202105171320;162
STG;202105171330;594
STG;202105171340;859
STG;202105171350;904
STG;202105171400;525
STG;202105171410;164
STG;202105171420;119
STG;202105171430;709
STG;202105171440;277
STG;202105171450;140
STG;202105171500;300
STG;202105171510;688
STG;202105171520;603
STG;202105171530;597
STG;202105171540;492
STG;202105171550;547
STG;202105171600;340
STG;202105171610;294
STG;202105171620;213
STG;202105171630;86
STG;202105171640;17
STG;202105171650;93
STG;202105171700;380
STG;202105171710;209
STG;202105171720;63
STG;202105171730;35
STG;202105171740;10
STG;202105171750;19
STG;202105171800;38
STG;202105171810;20
STG;202105171820;13
STG;202105171830;17
STG;202105171840;7
STG;202105171850;2
STG;202105171900;0
STG;202105171910;0
STG;202105171920;0
STG;202105171930;0
STG;202105171940;0
STG;202105171950;0
STG;202105172000;0
STG;202105172010;0
STG;202105172020;0
STG;202105172030;0
STG;202105172040;0
STG;202105172050;0
STG;202105172100;0
STG;202105172110;0
STG;202105172120;0
STG;202105172130;0
STG;202105172140;0
STG;202105172150;0
STG;202105172200;0
STG;202105172210;0
STG;202105172220;0
STG;202105172230;0
STG;202105172240;0
STG;202105172250;0
STG;202105172300;0
STG;202105172310;0
STG;202105172320;0
STG;202105172330;0
STG;202105172340;0
STG;202105172350;0
STG;202105180000;0
STG;202105180010;0
STG;202105180020;0
STG;202105180030;0
STG;202105180040;0
STG;202105180050;0
STG;202105180100;0
STG;202105180110;0
STG;202105180120;0
STG;202105180130;0
STG;202105180140;0
STG;202105180150;0
STG;202105180200;0
STG;202105180210;0
STG;202105180220;0
STG;202105180230;0
STG;202105180240;0
STG;202105180250;0
STG;202105180300;0
STG;202105180310;0
STG;202105180320;0
STG;202105180330;0
STG;202105180340;0
STG;202105180350;0
STG;202105180400;0
STG;202105180410;0
STG;202105180420;0
STG;202105180430;2
STG;202105180440;4
STG;202105180450;5
STG;202105180500;12
STG;202105180510;20
STG;202105180520;33
STG;202105180530;43
STG;202105180540;84
STG;202105180550;79
STG;202105180600;65
STG;202105180610;65
STG;202105180620;199
STG;202105180630;436
STG;202105180640;542
STG;202105180650;370
STG;202105180700;105
STG;202105180710;82
STG;202105180720;97
STG;202105180730;109
STG;202105180740;609
STG;202105180750;814
STG;202105180800;406
STG;202105180810;374
STG;202105180820;259
STG;202105180830;259
STG;202105180840;229
STG;202105180850;177
STG;202105180900;82
STG;202105180910;92
STG;202105180920;60
STG;202105180930;74
STG;202105180940;172
STG;202105180950;202
STG;202105181000;435
STG;202105181010;541
STG;202105181020;359
STG;202105181030;392
STG;202105181040;402
STG;202105181050;393
STG;202105181100;575
STG;202105181110;668
STG;202105181120;502
STG;202105181130;348
STG;202105181140;352
STG;202105181150;518
STG;202105181200;642
STG;202105181210;623
STG;202105181220;743
STG;202105181230;841
STG;202105181240;782
STG;202105181250;390
STG;202105181300;156
STG;202105181310;87
STG;202105181320;22
STG;202105181330;69
STG;202105181340;329
STG;202105181350;466
STG;202105181400;565
STG;202105181410;749
STG;202105181420;727
STG;202105181430;738
STG;202105181440;670
STG;202105181450;669
STG;202105181500;624
STG;202105181510;625
STG;202105181520;609
STG;202105181530;605
STG;202105181540;455
STG;202105181550;378
STG;202105181600;486
STG;202105181610;230
STG;202105181620;261
STG;202105181630;381
STG;202105181640;291
STG;202105181650;268
STG;202105181700;177
STG;202105181710;260
STG;202105181720;192
STG;202105181730;240
STG;202105181740;80
STG;202105181750;48
STG;202105181800;32
STG;202105181810;19
STG;202105181820;9
STG;202105181830;7
STG;202105181840;3
STG;202105181850;0
STG;202105181900;0
STG;202105181910;0
STG;202105181920;0
STG;202105181930;0
STG;202105181940;0
STG;202105181950;0
STG;202105182000;0
STG;202105182010;0
STG;202105182020;0
STG;202105182030;0
STG;202105182040;0
STG;202105182050;0
STG;202105182100;0
STG;202105182110;0
STG;202105182120;0
STG;202105182130;0
STG;202105182140;0
STG;202105182150;0
STG;202105182200;0
STG;202105182210;0
STG;202105182220;0
STG;202105182230;0
STG;202105182240;0
STG;202105182250;0
STG;202105182300;0
STG;202105182310;0
STG;202105182320;0
STG;202105182330;0
STG;202105182340;0
STG;202105182350;0
STG;202105190000;0
STG;202105190010;0
STG;202105190020;0
STG;202105190030;0
STG;202105190040;0
STG;202105190050;0
STG;202105190100;0
STG;202105190110;0
STG;202105190120;0
STG;202105190130;0
STG;202105190140;0
STG;202105190150;0
STG;202105190200;0
STG;202105190210;0
STG;202105190220;0
STG;202105190230;0
STG;202105190240;0
STG;202105190250;0
STG;202105190300;0
STG;202105190310;0
STG;202105190320;0
STG;202105190330;0
STG;202105190340;0
STG;202105190350;0
STG;202105190400;0
STG;202105190410;0
STG;202105190420;3
STG;202105190430;5
STG;202105190440;10
STG;202105190450;20
STG;202105190500;33
STG;202105190510;36
STG;202105190520;59
STG;202105190530;64
STG;202105190540;58
STG;202105190550;45
STG;202105190600;31
STG;202105190610;34
STG;202105190620;46
STG;202105190630;94
STG;202105190640;110
STG;202105190650;154
STG;202105190700;171
STG;202105190710;140
STG;202105190720;151
STG;202105190730;92
STG;202105190740;114
STG;202105190750;170
STG;202105190800;272
STG;202105190810;304
STG;202105190820;289
STG;202105190830;532
STG;202105190840;634
STG;202105190850;662
STG;202105190900;383
STG;202105190910;192
STG;202105190920;301
STG;202105190930;739
STG;202105190940;760
STG;202105190950;900
STG;202105191000;674
STG;202105191010;711
STG;202105191020;828
STG;202105191030;266
STG;202105191040;360
STG;202105191050;359
STG;202105191100;274
STG;202105191110;247
STG;202105191120;385
STG;202105191130;1000
STG;202105191140;1058
STG;202105191150;1012
STG;202105191200;990
STG;202105191210;1002
STG;202105191220;981
STG;202105191230;989
STG;202105191240;1041
STG;202105191250;823
STG;202105191300;224
STG;202105191310;581
STG;202105191320;965
STG;202105191330;457
STG;202105191340;609
STG;202105191350;521
STG;202105191400;516
STG;202105191410;472
STG;202105191420;176
STG;202105191430;80
STG;202105191440;118
STG;202105191450;109
STG;202105191500;13
STG;202105191510;15
STG;202105191520;88
STG;202105191530;142
STG;202105191540;140
STG;202105191550;108
STG;202105191600;69
STG;202105191610;39
STG;202105191620;31
STG;202105191630;38
STG;202105191640;51
STG;202105191650;52
STG;202105191700;45
STG;202105191710;46
STG;202105191720;55
STG;202105191730;64
STG;202105191740;64
STG;202105191750;31
STG;202105191800;6
STG;202105191810;5
STG;202105191820;7
STG;202105191830;6
STG;202105191840;5
STG;202105191850;2
STG;202105191900;0
STG;202105191910;0
STG;202105191920;0
STG;202105191930;0
STG;202105191940;0
STG;202105191950;0
STG;202105192000;0
STG;202105192010;0
STG;202105192020;0
STG;202105192030;0
STG;202105192040;0
STG;202105192050;0
STG;202105192100;0
STG;202105192110;0
STG;202105192120;0
STG;202105192130;0
STG;202105192140;0
STG;202105192150;0
STG;202105192200;0
STG;202105192210;0
STG;202105192220;0
STG;202105192230;0
STG;202105192240;0
STG;202105192250;0
